carriers,nodes,techs,timesteps,carrier_prod
power,MTKR,S_hydro_pp,2015-01-02 00:00:00,7982.0
power,MTKR,S_hydro_pp,2015-01-02 01:00:00,7982.0
power,MTKR,S_hydro_pp,2015-01-02 02:00:00,7983.0
power,MTKR,S_hydro_pp,2015-01-02 03:00:00,7981.0
power,MTKR,S_hydro_pp,2015-01-02 04:00:00,7980.0
power,MTKR,S_hydro_pp,2015-01-02 05:00:00,7980.0
power,MTKR,S_hydro_pp,2015-01-02 06:00:00,7985.0
power,MTKR,S_hydro_pp,2015-01-02 07:00:00,7994.0
power,MTKR,S_hydro_pp,2015-01-02 08:00:00,7995.0
power,MTKR,S_hydro_pp,2015-01-02 09:00:00,7996.0
power,MTKR,S_hydro_pp,2015-01-02 10:00:00,7996.0
power,MTKR,S_hydro_pp,2015-01-02 11:00:00,7996.0
power,MTKR,S_hydro_pp,2015-01-02 12:00:00,7978.0
power,MTKR,S_hydro_pp,2015-01-02 13:00:00,7976.0
power,MTKR,S_hydro_pp,2015-01-02 14:00:00,7974.0
power,MTKR,S_hydro_pp,2015-01-02 15:00:00,7974.0
power,MTKR,S_hydro_pp,2015-01-02 16:00:00,7972.0
power,MTKR,S_hydro_pp,2015-01-02 17:00:00,7972.0
power,MTKR,S_hydro_pp,2015-01-02 18:00:00,7976.0
power,MTKR,S_hydro_pp,2015-01-02 19:00:00,7976.0
power,MTKR,S_hydro_pp,2015-01-02 20:00:00,7975.0
power,MTKR,S_hydro_pp,2015-01-02 21:00:00,7976.0
power,MTKR,S_hydro_pp,2015-01-02 22:00:00,7976.0
power,MTKR,S_hydro_pp,2015-01-02 23:00:00,7976.0
power,MTKR,S_hydro_pp,2015-01-03 00:00:00,7988.041667
power,MTKR,S_hydro_pp,2015-01-03 01:00:00,7988.041667
power,MTKR,S_hydro_pp,2015-01-03 02:00:00,7988.041667
power,MTKR,S_hydro_pp,2015-01-03 03:00:00,7989.041667
power,MTKR,S_hydro_pp,2015-01-03 04:00:00,7989.041667
power,MTKR,S_hydro_pp,2015-01-03 05:00:00,7990.041667
power,MTKR,S_hydro_pp,2015-01-03 06:00:00,7994.041667
power,MTKR,S_hydro_pp,2015-01-03 07:00:00,7992.041667
power,MTKR,S_hydro_pp,2015-01-03 08:00:00,7991.041667
power,MTKR,S_hydro_pp,2015-01-03 09:00:00,7991.041667
power,MTKR,S_hydro_pp,2015-01-03 10:00:00,7991.041667
power,MTKR,S_hydro_pp,2015-01-03 11:00:00,7983.041667
power,MTKR,S_hydro_pp,2015-01-03 12:00:00,7984.041667
power,MTKR,S_hydro_pp,2015-01-03 13:00:00,7985.041667
power,MTKR,S_hydro_pp,2015-01-03 14:00:00,7985.041667
power,MTKR,S_hydro_pp,2015-01-03 15:00:00,7984.041667
power,MTKR,S_hydro_pp,2015-01-03 16:00:00,7983.041667
power,MTKR,S_hydro_pp,2015-01-03 17:00:00,7985.041667
power,MTKR,S_hydro_pp,2015-01-03 18:00:00,7993.041667
power,MTKR,S_hydro_pp,2015-01-03 19:00:00,7993.041667
power,MTKR,S_hydro_pp,2015-01-03 20:00:00,7994.041667
power,MTKR,S_hydro_pp,2015-01-03 21:00:00,7992.041667
power,MTKR,S_hydro_pp,2015-01-03 22:00:00,7990.041667
power,MTKR,S_hydro_pp,2015-01-03 23:00:00,7989.041667
power,MTKR,hvdc_132:CSTR,2015-01-01 00:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 01:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 02:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 03:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 04:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 05:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 06:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 07:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 08:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 09:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 10:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 11:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 12:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 13:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 14:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 15:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 16:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 17:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 18:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 19:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 20:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 21:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 22:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-01 23:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 00:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 01:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 02:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 03:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 04:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 05:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 06:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 07:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 08:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 09:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 10:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 11:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 12:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 13:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 14:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 15:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 16:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 17:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 18:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 19:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 20:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 21:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 22:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-02 23:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 00:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 01:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 02:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 03:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 04:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 05:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 06:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 07:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 08:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 09:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 10:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 11:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 12:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 13:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 14:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 15:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 16:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 17:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 18:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 19:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 20:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 21:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 22:00:00,0.0
power,MTKR,hvdc_132:CSTR,2015-01-03 23:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 00:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 01:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 02:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 03:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 04:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 05:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 06:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 07:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 08:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 09:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 10:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 11:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 12:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 13:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 14:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 15:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 16:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 17:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 18:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 19:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 20:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 21:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 22:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-01 23:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 00:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 01:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 02:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 03:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 04:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 05:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 06:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 07:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 08:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 09:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 10:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 11:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 12:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 13:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 14:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 15:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 16:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 17:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 18:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 19:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 20:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 21:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 22:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-02 23:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 00:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 01:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 02:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 03:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 04:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 05:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 06:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 07:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 08:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 09:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 10:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 11:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 12:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 13:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 14:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 15:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 16:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 17:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 18:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 19:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 20:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 21:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 22:00:00,0.0
power,MTKR,hvdc_132:NBOR,2015-01-03 23:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-01 00:00:00,43962.24147214673
power,MTKR,hvdc_132:WSTR,2015-01-01 01:00:00,54547.32469156958
power,MTKR,hvdc_132:WSTR,2015-01-01 02:00:00,52153.91436736542
power,MTKR,hvdc_132:WSTR,2015-01-01 03:00:00,46550.069047861296
power,MTKR,hvdc_132:WSTR,2015-01-01 04:00:00,38456.1569766167
power,MTKR,hvdc_132:WSTR,2015-01-01 05:00:00,41573.422707471436
power,MTKR,hvdc_132:WSTR,2015-01-01 06:00:00,21434.45558198067
power,MTKR,hvdc_132:WSTR,2015-01-01 07:00:00,17632.392931946903
power,MTKR,hvdc_132:WSTR,2015-01-01 08:00:00,9693.140843175002
power,MTKR,hvdc_132:WSTR,2015-01-01 09:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-01 10:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-01 11:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-01 12:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-01 13:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-01 14:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-01 15:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-01 16:00:00,22488.656171442773
power,MTKR,hvdc_132:WSTR,2015-01-01 17:00:00,39108.86684805134
power,MTKR,hvdc_132:WSTR,2015-01-01 18:00:00,46112.577051467284
power,MTKR,hvdc_132:WSTR,2015-01-01 19:00:00,15676.191994520865
power,MTKR,hvdc_132:WSTR,2015-01-01 20:00:00,22436.497922287264
power,MTKR,hvdc_132:WSTR,2015-01-01 21:00:00,10942.542387195397
power,MTKR,hvdc_132:WSTR,2015-01-01 22:00:00,29682.820726555445
power,MTKR,hvdc_132:WSTR,2015-01-01 23:00:00,30949.56186215146
power,MTKR,hvdc_132:WSTR,2015-01-02 00:00:00,47438.664843511484
power,MTKR,hvdc_132:WSTR,2015-01-02 01:00:00,63368.766533196955
power,MTKR,hvdc_132:WSTR,2015-01-02 02:00:00,74094.3372033456
power,MTKR,hvdc_132:WSTR,2015-01-02 03:00:00,89931.4584105802
power,MTKR,hvdc_132:WSTR,2015-01-02 04:00:00,90028.27428880047
power,MTKR,hvdc_132:WSTR,2015-01-02 05:00:00,66627.15273652045
power,MTKR,hvdc_132:WSTR,2015-01-02 06:00:00,2063.298047704004
power,MTKR,hvdc_132:WSTR,2015-01-02 07:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-02 08:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-02 09:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-02 10:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-02 11:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-02 12:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-02 13:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-02 14:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-02 15:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-02 16:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-02 17:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-02 18:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-02 19:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-02 20:00:00,22656.0
power,MTKR,hvdc_132:WSTR,2015-01-02 21:00:00,14936.0
power,MTKR,hvdc_132:WSTR,2015-01-02 22:00:00,975.5285047274083
power,MTKR,hvdc_132:WSTR,2015-01-02 23:00:00,43224.33484257154
power,MTKR,hvdc_132:WSTR,2015-01-03 00:00:00,32590.59762911575
power,MTKR,hvdc_132:WSTR,2015-01-03 01:00:00,18053.718766621052
power,MTKR,hvdc_132:WSTR,2015-01-03 02:00:00,16850.24054419888
power,MTKR,hvdc_132:WSTR,2015-01-03 03:00:00,15770.443829630876
power,MTKR,hvdc_132:WSTR,2015-01-03 04:00:00,13988.280474405683
power,MTKR,hvdc_132:WSTR,2015-01-03 05:00:00,16487.23819659554
power,MTKR,hvdc_132:WSTR,2015-01-03 06:00:00,17446.004064142857
power,MTKR,hvdc_132:WSTR,2015-01-03 07:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-03 08:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-03 09:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-03 10:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-03 11:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-03 12:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-03 13:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-03 14:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-03 15:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-03 16:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-03 17:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-03 18:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-03 19:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-03 20:00:00,0.0
power,MTKR,hvdc_132:WSTR,2015-01-03 21:00:00,12146.000033000018
power,MTKR,hvdc_132:WSTR,2015-01-03 22:00:00,5048.941748093028
power,MTKR,hvdc_132:WSTR,2015-01-03 23:00:00,48718.49876613718
power,MTKR,hvdc_220:CSTR,2015-01-01 00:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 01:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 02:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 03:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 04:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 05:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 06:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 07:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 08:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 09:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 10:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 11:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 12:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 13:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 14:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 15:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 16:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 17:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 18:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 19:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 20:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 21:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 22:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-01 23:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 00:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 01:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 02:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 03:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 04:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 05:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 06:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 07:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 08:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 09:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 10:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 11:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 12:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 13:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 14:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 15:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 16:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 17:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 18:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 19:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 20:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 21:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 22:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-02 23:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 00:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 01:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 02:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 03:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 04:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 05:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 06:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 07:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 08:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 09:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 10:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 11:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 12:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 13:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 14:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 15:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 16:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 17:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 18:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 19:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 20:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 21:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 22:00:00,0.0
power,MTKR,hvdc_220:CSTR,2015-01-03 23:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 00:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 01:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 02:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 03:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 04:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 05:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 06:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 07:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 08:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 09:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 10:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 11:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 12:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 13:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 14:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 15:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 16:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 17:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 18:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 19:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 20:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 21:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 22:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-01 23:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 00:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 01:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 02:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 03:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 04:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 05:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 06:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 07:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 08:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 09:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 10:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 11:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 12:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 13:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 14:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 15:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 16:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 17:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 18:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 19:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 20:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 21:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 22:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-02 23:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-03 00:00:00,0.0
power,MTKR,hvdc_220:NBOR,2015-01-03 01:00:00,0.0
